platform_account_name,trx_date,trx_desc,trx_type,trx_amt
Proplend,2024-07-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-07-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-07-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-07-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-07-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-08-01 00:00:00,Regular Monthly Interest – Jul 2024,Distribution,-16.28
Proplend,2024-08-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-08-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.5833333333
Proplend,2024-08-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-08-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.4916666667
Proplend,2024-08-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-08-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
Proplend,2024-08-27 00:00:00,DEPOSIT,Paid in,1000.0
Proplend,2024-09-01 00:00:00,Regular Monthly Interest â€“ Aug 2024,Distribution,-16.28
Proplend,2024-09-02 00:00:00,Bank Interest (from 03/06/2024 to 02/09/2024),Interest,0.27
Proplend,2024-09-03 00:00:00,Gross Loan Interest For Prenton Industrial A ( 1 loan parts),Interest,5.833333333
Proplend,2024-09-03 00:00:00,Loan Interest Fee For Prenton Industrial A ( 1 loan parts),Fee,-0.583333333
Proplend,2024-09-08 00:00:00,Gross Loan Interest For Wolverhampton Office Block A ( 1 loan parts),Interest,4.916666667
Proplend,2024-09-08 00:00:00,Loan Interest Fee For Wolverhampton Office Block A ( 1 loan parts),Fee,-0.491666667
Proplend,2024-09-10 00:00:00,Gross Loan Interest For Bradford Commercial Mixed Use A ( 1 loan parts),Interest,7.35
Proplend,2024-09-10 00:00:00,Loan Interest Fee For Bradford Commercial Mixed Use A ( 1 loan parts),Fee,-0.735
CrowdProperty AutoInvest,2022-08-21 10:37:08,Deposit (Ref: AUTOINVEST),Paid in,1000.0
CrowdProperty AutoInvest,2022-08-26 10:37:50,57 St Dunstans Avenue East Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-08-26 10:42:50,Yorkshire Coast College Wes Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-08-27 10:16:22,Phase 1 Plots 3270 Land at Ho Project Wallet,Capital,-25.0
CrowdProperty AutoInvest,2022-08-27 10:21:09,75 Woodgrange Avenue Harrow Project Wallet,Capital,-25.0
CrowdProperty AutoInvest,2022-08-31 10:08:43,36 Roseangle Dundee DD1  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-01 10:09:32,Wiltshire Council Monkton P Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-02 10:13:17,1a Castle Drive Reigate  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-03 10:13:13,Land at Hopcott Road Minehe Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-05 12:38:53,Simon Fisher StandardWallet - AutoInvest,Capital,25.0
CrowdProperty AutoInvest,2022-09-07 10:07:22,Warleys Lane West Wick W Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-07 10:17:16,Flat 4 433A Barlow Moor Roa Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-08 10:07:23,Home Farm Shawell Lane L Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-09 10:07:17,25 Enfield Avenue New Walth Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-10 10:12:21,Phases 13 Bridgeview Nurserie Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-10 11:42:14,The Caledonia Pub 13 Warrin Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-14 10:19:54,The Villa Esplanade Scar Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-15 10:06:58,Gainsborough Riverside Gateway Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-16 10:08:42,Former radio station Quarry Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-16 10:18:35,Land Off Upper Quarry Road  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-17 10:08:38,Brookhouse Farm Stanifield  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-17 10:18:36,Plots 3268 and 7071 Land  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-18 06:54:34,Deposit (Ref: AUTOINVEST),Paid in,1000.0
CrowdProperty AutoInvest,2022-09-20 11:08:41,37 Rectory Close  Dartf Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-20 11:23:52,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2022-09-22 10:08:40,Land Adjacent to Fairlight Ter Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-23 10:05:35,Hazelwood Hazel Lane Wal Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-23 10:15:35,Samoya Queens Road Dunba Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-24 10:05:35,36 Roseangle Dundee DD1  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-24 10:15:30,63 Selcroft Road Purley  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-29 10:55:56,Home Farm Shawell Lane L Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-29 10:55:57,8 Egerton Road Hale Altr Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-09-30 10:10:54,13 Crosby Road South Liver Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-05 10:09:26,Brookhouse Farm Stanifield  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-06 10:09:27,The Villa Esplanade Scar Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-07 10:09:22,Development site Holly Farm  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-08 10:09:25,Land Adjacent to Fairlight Ter Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-10 14:39:20,Land North Of The Brea Inn  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-11 11:50:47,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-10-11 11:53:24,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2022-10-13 10:11:28,Hope All Saints Garden Centre Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-14 10:10:17,Land Adjacent to Fairlight Ter Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-15 10:10:19,Simplicity 51 Old Fort Road Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-18 12:37:37,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2022-10-20 10:08:45,Red Lion Atherstone Road  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-21 10:08:40,4551 Mersey View Brighton  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-21 10:39:22,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2022-10-23 11:08:40,The Caledonia Pub 13 Warrin Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-24 11:08:42,57 St Dunstans Avenue   Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-24 15:26:57,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-10-24 15:48:29,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-10-26 11:40:00,Lodge Farm Poolhead Lane  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-26 11:40:01,3031 Laurie Grove London  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-10-31 12:44:02,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2022-11-09 16:10:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2022-11-09 16:28:34,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-11-14 10:49:20,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2022-11-18 11:31:38,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2022-11-22 11:26:19,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-11-22 11:49:01,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-11-28 12:20:58,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2022-11-28 15:24:21,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-11-28 15:28:37,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2022-11-29 11:35:34,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2022-11-30 11:08:10,Home Farm Shawell Lane L Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2022-12-02 17:16:05,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2022-12-09 13:52:04,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2022-12-09 13:54:13,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2022-12-14 12:29:23,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2022-12-21 14:47:32,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-01-03 16:40:31,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-01-03 16:48:45,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-01-03 16:48:48,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-09 13:30:29,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-09 14:30:18,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-09 14:30:42,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-01-11 16:45:14,Standard Wallet,Capital,18.46
CrowdProperty AutoInvest,2023-01-11 16:45:36,Simon Fisher StandardWallet - AutoInvest,Interest,0.41
CrowdProperty AutoInvest,2023-01-13 15:52:46,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-01-18 11:32:11,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-01-20 13:10:08,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-01-20 13:18:43,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-01-23 15:09:13,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-23 15:14:35,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-23 15:14:39,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-26 17:53:02,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-01-30 13:13:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-01-30 13:27:55,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-02-03 12:30:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-02-06 13:53:34,Simon Fisher StandardWallet - AutoInvest,Interest,0.44
CrowdProperty AutoInvest,2023-02-06 13:54:22,Standard Wallet,Capital,16.2
CrowdProperty AutoInvest,2023-02-09 13:04:46,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-02-09 14:24:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-02-14 13:55:11,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-02-23 16:59:05,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-02-23 16:59:56,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-02-23 17:04:35,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-02-23 18:46:07,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-02-27 15:46:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-03-07 17:26:14,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-03-07 17:30:33,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-03-07 17:33:41,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-03-08 11:47:59,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-03-08 11:54:02,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-03-14 12:12:36,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-03-15 20:54:22,Standard Wallet,Capital,25.0
CrowdProperty AutoInvest,2023-03-15 20:55:48,Simon Fisher StandardWallet - AutoInvest,Interest,0.89
CrowdProperty AutoInvest,2023-03-15 20:56:20,Simon Fisher StandardWallet - AutoInvest,Interest,1.58
CrowdProperty AutoInvest,2023-03-15 20:56:48,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2023-03-20 16:49:30,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-03-20 20:38:42,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-03-21 06:27:43,Simon Fisher StandardWallet - AutoInvest,Interest,1.67
CrowdProperty AutoInvest,2023-03-21 06:27:54,Standard Wallet,Capital,50.0
CrowdProperty AutoInvest,2023-03-24 12:46:33,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-03-24 12:47:25,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-03-28 15:31:04,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-03-28 16:07:05,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-04-03 10:55:30,Standard Wallet,Capital,15.34
CrowdProperty AutoInvest,2023-04-03 10:56:03,Simon Fisher StandardWallet - AutoInvest,Interest,0.6
CrowdProperty AutoInvest,2023-04-05 05:04:51,Simon Fisher StandardWallet - AutoInvest,Internal Transfer,175.0
CrowdProperty AutoInvest,2023-04-05 15:52:18,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-04-05 15:59:57,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-04-06 10:09:41,Phases 13 Bridgeview Nurserie Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-04-07 10:09:36,Bolstone Court Farm  Phase 3 Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-04-12 15:50:59,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-04-12 15:52:20,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-04-13 10:09:36,Land At Bush Close Ilford  Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-04-14 10:15:37,Land Adjacent Pendre Devils Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-04-14 15:58:36,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-04-27 10:13:35,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-04-27 10:18:28,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-04-27 10:20:01,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-04-27 10:21:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-04-28 11:58:29,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-05-05 11:03:19,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-05-05 11:06:44,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-05-05 13:13:22,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-05-10 16:05:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-05-11 08:02:19,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-05-11 15:39:06,Simon Fisher StandardWallet - AutoInvest,Capital,17.5
CrowdProperty AutoInvest,2023-05-11 15:39:11,Simon Fisher StandardWallet - AutoInvest,Interest,0.69
CrowdProperty AutoInvest,2023-05-15 09:18:46,Simon Fisher StandardWallet - AutoInvest,Capital,6.95
CrowdProperty AutoInvest,2023-05-15 09:18:53,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-05-17 10:08:50,1222 High street Wickford Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-05-17 10:25:06,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-05-23 14:16:58,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-05-23 14:20:09,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-05-23 14:37:01,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-05-23 15:29:00,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-06-09 16:15:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-06-09 16:17:27,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-06-09 16:31:08,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-06-09 16:51:47,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-06-09 16:56:49,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-06-09 17:09:56,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-06-15 15:31:56,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-06-19 14:50:08,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-06-23 15:42:25,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-06-23 15:48:09,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-06-23 15:58:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-07-05 13:24:16,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-07-05 13:53:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-07-05 13:57:32,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-07-11 15:21:58,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-07-11 15:24:09,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-07-11 15:36:36,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-07-13 15:27:44,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-07-21 15:59:24,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-07-21 15:59:52,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-07-31 15:25:48,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-07-31 15:34:45,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-07-31 15:58:37,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-07-31 15:59:02,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-08-03 12:25:59,Simon Fisher StandardWallet - AutoInvest,Capital,35.37
CrowdProperty AutoInvest,2023-08-03 12:26:04,Simon Fisher StandardWallet - AutoInvest,Interest,2.02
CrowdProperty AutoInvest,2023-08-07 16:00:52,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-08-07 16:41:03,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-08-14 16:25:24,Simon Fisher StandardWallet - AutoInvest,Capital,15.29
CrowdProperty AutoInvest,2023-08-14 16:25:25,Simon Fisher StandardWallet - AutoInvest,Interest,0.88
CrowdProperty AutoInvest,2023-08-15 15:37:16,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-08-15 15:45:06,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-08-15 16:04:13,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-08-18 15:34:31,Simon Fisher StandardWallet - AutoInvest,Capital,10.26
CrowdProperty AutoInvest,2023-08-18 15:34:39,Simon Fisher StandardWallet - AutoInvest,Interest,0.59
CrowdProperty AutoInvest,2023-08-22 11:09:01,2 Land at Norwich Road Best Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-08-29 14:47:23,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-08-29 15:05:43,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-08-29 15:10:32,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-08-29 15:20:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-08-29 15:29:14,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-08-29 15:34:55,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-09-06 14:54:01,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-09-06 14:54:09,Simon Fisher StandardWallet - AutoInvest,Interest,2.79
CrowdProperty AutoInvest,2023-09-08 10:26:49,Eastgate street Eastgate St Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-09-08 15:17:40,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-09-08 15:34:10,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-09-08 15:43:50,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-09-08 15:50:20,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-09-14 15:14:09,Simon Fisher StandardWallet - AutoInvest,Capital,13.26
CrowdProperty AutoInvest,2023-09-14 15:14:09,Simon Fisher StandardWallet - AutoInvest,Interest,0.87
CrowdProperty AutoInvest,2023-09-18 15:27:28,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-09-18 15:39:20,Simon Fisher StandardWallet - AutoInvest,Interest,0.29
CrowdProperty AutoInvest,2023-09-21 10:12:04,The Dart Inn Short Street  Project Wallet,Capital,-35.0
CrowdProperty AutoInvest,2023-09-22 14:44:44,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-09-22 15:09:53,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-09-22 15:18:19,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-09-26 13:08:11,Simon Fisher StandardWallet - AutoInvest,Interest,0.25
CrowdProperty AutoInvest,2023-09-26 13:08:24,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-09-26 15:25:16,Simon Fisher StandardWallet - AutoInvest,Interest,0.27
CrowdProperty AutoInvest,2023-09-28 10:15:42,Providence place Colchester Project Wallet,Capital,-50.0
CrowdProperty AutoInvest,2023-09-29 12:10:50,Simon Fisher StandardWallet - AutoInvest,Interest,0.09
CrowdProperty AutoInvest,2023-09-29 12:11:00,Simon Fisher StandardWallet - AutoInvest,Capital,1.37
CrowdProperty AutoInvest,2023-09-29 16:29:10,Simon Fisher StandardWallet - AutoInvest,Interest,0.5
CrowdProperty AutoInvest,2023-09-29 16:29:38,Simon Fisher StandardWallet - AutoInvest,Capital,7.1
CrowdProperty AutoInvest,2023-10-02 11:50:45,Simon Fisher StandardWallet - AutoInvest,Interest,0.53
CrowdProperty AutoInvest,2023-10-02 11:50:58,Simon Fisher StandardWallet - AutoInvest,Capital,7.1
CrowdProperty AutoInvest,2023-10-09 16:17:37,Simon Fisher StandardWallet - AutoInvest,Interest,0.28
CrowdProperty AutoInvest,2023-10-09 16:30:33,Simon Fisher StandardWallet - AutoInvest,Interest,0.3
CrowdProperty AutoInvest,2023-10-09 17:21:09,Simon Fisher StandardWallet - AutoInvest,Interest,0.34
CrowdProperty AutoInvest,2023-10-10 08:29:07,Simon Fisher StandardWallet - AutoInvest,Interest,0.31
CrowdProperty AutoInvest,2023-10-10 08:37:03,Simon Fisher StandardWallet - AutoInvest,Capital,50.0
CrowdProperty AutoInvest,2023-10-10 08:37:17,Simon Fisher StandardWallet - AutoInvest,Interest,1.31
CrowdProperty AutoInvest,2023-10-12 07:47:38,Simon Fisher StandardWallet - AutoInvest,Interest,0.26
CrowdProperty AutoInvest,2023-10-12 07:48:25,Simon Fisher StandardWallet - AutoInvest,Capital,3.37
CrowdProperty AutoInvest,2023-10-12 07:52:53,Simon Fisher StandardWallet - AutoInvest,Interest,0.25
CrowdProperty AutoInvest,2023-10-12 07:53:12,Simon Fisher StandardWallet - AutoInvest,Capital,3.37
CrowdProperty AutoInvest,2023-10-12 23:17:58,Simon Fisher StandardWallet - AutoInvest,Capital,5.25
CrowdProperty AutoInvest,2023-10-12 23:18:54,Simon Fisher StandardWallet - AutoInvest,Interest,0.41
